date,company,category,various_applications,aircraft,location
4/27/2015,"Wild Rabbit Productions, LLC",Photo/Film,False,"Allied Drones Chaos X-8, DJI S1000+, DJI S1000 Premium",CA
4/27/2015,"Unmanned Experts, Inc.","Education, Photo/Film",False,Aeryon Scout,CO
4/27/2015,Marcus D. Melhus,Photo/Film,False,DJI Phantom 2 Vision+,IL
4/27/2015,"Eagle UAV Services, LLC",Agriculture,False,SenseFly eBee,MI
4/27/2015,Aerial Industrial LLC,Utilities/Energy/Infrastructure,False,DJI Spreading Wings S-1000,TX
4/27/2015,"HAZON Solutions, LLC",Utilities/Energy/Infrastructure,False,"DJI Phantom II, DJI S1000+, DraganFlyer X4-ES",VA
4/27/2015,Daniel W. Achatz,Photo/Film,False,DJI Phantom 2,WA
4/29/2015,"enrGies, Inc.",Photo/Film,False,"Lockheed Martin Indago, Lockheed Martin Desert Hawk III, DJI Phantom Vision+, Precision Lancaster MK3, Aeromao Talon, Aeromao Aeromapper 300, Aeromao Aeromapper EV-2, DJI Inspire",AL
4/29/2015,Unmanned Aerial Solutions,"Photo/Film, Education, Real Estate",False,"DJI Phantom 2, DJI S1000",NJ
4/29/2015,"Trumbull Unmanned, LLC",Utilities/Energy/Infrastructure,False,"Lockheed Martin Indago Quadrotor, 3DRobotics Aero-M, 3DRobotics X8, 3DRobtics Flying SquirrelSpecktre, 3DRobotics Fixed Wing, 3DRobotics Multirotor, 3DRobotics Quadrotor, Unmanned Flying Rolling Orb “UFRO”, SenseFly eBee, SteadiDrone, DJI S1000, Skywalker Flying Wing X8, Altavian F6500, Altavian R8400, Sensefly eXom, Aibotix X6, PrecisionHawk Lancaster",TX
5/1/2015,Chapman Aerospace LLC ,"Real Estate, Photo/Film, Utilities/Energy/Infrastructure, Education",True," DJI S1000+, DJI S900",CA
5/1/2015,"Yamaha Motor Corporation, USA ",Agriculture,False,Yamaha RMAX UAS,CA
5/1/2015,The Dobbins Company,Real Estate,False,"DJI Phantom 2, SenseFly eXom ",GA
5/1/2015,"AgEagle, LLC",Agriculture,False,2015 AgEagle,KS
5/1/2015,Explosives Risk Managers LLC,Construction,False,"DJI Phantom II Vision+, Sensefly eBee, DJI Phantom 3 Professional, DJI Phantom 3 Advanced, DJI Inspire 1",MD
5/1/2015,"TacticalMOA LLC, dba North East UAV",Other-Security,False,"DJI Phantom 2 Vision+, DJI Spreading Wings S900, DJI Spreading Wing S1000",OH
5/1/2015,"Keystone Aerial Surveys, Inc.","Utilities/Energy/Infrastructure, Government Contracting, Emergency Services",True,Altavian Nova F6500,PA
5/1/2015,PromoMEdia LLC,"Photo/Film, Agriculture",False,DJI S1000,TX
5/1/2015,Edward Juden ,"Agriculture, Photo/Film, Other-Security",False,DJI Phantom 2 Vision+,TX
5/4/2015,"Jason Youn Photography, LLC",Photo/Film,False,"DJI Phantom Vision 2 Plus+, DJI S900, DJI Inspire 1, DJI Phantom 31",AZ
5/4/2015,West Coast Aerials,Photo/Film,False,"Foxtech Kraken, DJI S-1000, DJI S900, DJI Flamewheel F550, DJI Phantom 2",CA
5/4/2015,"Butler, Fairman and Seufert, Inc","Construction, Utilities/Energy/Infrastructure",False,DJI Phantom 2,IN
5/4/2015,"USAerobotix, LLC",Utilities/Energy/Infrastructure ,False,SelectTech Geopatial EH-4,OH
5/5/2015,"Michael’s Drone Photography, L.L.C",Photo/Film,False,DJI Phantom 1,AZ
5/5/2015,Jeff Skelley Studio,Photo/Film,False,DJI Inspire 1,AZ
5/5/2015,"Vertical Sciences, Inc","Utilities/Energy/Infrastructure, Construction",False,"DJI S-1000+, DJI Phantom 2 Vision+",CA
5/5/2015,"Skycatch, Inc.",Agriculture,False,Skycatch vertical takeoff and vertical landing (VTOL) quadrotor,CA
5/5/2015,"Between the Peaks Aviation, Inc","Real Estate, Construction, Agriculture",False,DJI Spreading Wings S1000,CO
5/5/2015,"Unmanned Experts, Inc.","Education, Photo/Film",False,Altavian Nova F6500,CO
5/5/2015,"The Travelers Companies, Inc","Education, Construction",False,"3DRobotics IRIS+, DJI Phantom 2, DJI Phantom 3, 3D Robotics Solo",CT
5/5/2015,C.E.T Aviation,Photo/Film,False,"DJI Flame Wheel F550, Zeta Science Buffalo FX-79 ",CT
5/5/2015,"The Travelers Companies, Inc",Emergency Services,False,"3DR IRIS+, DJI Phantom 2",CT
5/5/2015,Troy Built Models,Education,False,DJI Phantom 2 Vision+,FL
5/5/2015,Christopher Gardner,Photo/Film,False,DJI Inspire 1,FL
5/5/2015,"Advanced Aerial Cinematography, LLC",Photo/Film,False,Cinestar 8,GA
5/5/2015,"Take Flight UAS, LLC","Agriculture, Utilities/Energy/Infrastructure, Conservation, Emergency Services, Scientific Studies",True,"3DRobotics X8+, Bormatec Maja UAV",ID
5/5/2015,"Sydor Aerial Photography, LLC",Real Estate,False,DJI Phantom 2 Vision,IN
5/5/2015,Cobblestone Realty LLC,Real Estate,False,DJI Phantom 2,IN
5/5/2015,"Donan Solutions, LLC","Agriculture, Utilities/Energy/Infrastructure",False,Sensefly eBee,KY
5/5/2015,United Dynamics AT Technologies Corp.,Utilities/Energy/Infrastructure ,False,DJI S800 Hex-rotor,KY
5/5/2015,Maine HDTV,Real Estate,False,"DJI Phantom 2 Vision+, DJI Phantom 2, DJI Phantom 3",ME
5/5/2015,"High Adventure Air, Inc.","Agriculture, Construction, Emergency Services",False,"DJI Inspire 1, DJI Phantom, DJI Spreading Wings S1000 (Amended 9/21/15)",MI
5/5/2015,Michael Carey Goudeau,Photo/Film,False,DJI Phantom 2 Vision+,NV
5/5/2015,"American Drones, L.L.C. ","Utilities/Energy/Infrastructure, Scientific Studies, Conservation, Agriculture, Government Contracting",True,American Drones L.L.C. Phoenix 650,OK
5/5/2015,"Aerial Inspection Resources, Inc",Utilities/Energy/Infrastructure ,False,DJI Spreading Wings S1000,OR
5/5/2015,Come and Take it Photography,"Real Estate, Education",False,DJI Phantom 2 Vision,TX
5/5/2015,Turner Industries−Integrated Solutions Group Houston Office,"Construction, Utilities/Energy/Infrastructure",False,DJI Phantom 2 Vision+,TX
5/5/2015,"Rimkus Consulting Group, Inc.",Construction,False,DJI Phantom 2 Vision+,TX
5/5/2015,"HAZON Solutions, LLC",Insurance,False,"DJI Phantom 2, DJI S1000+, Draganflyer X4-ES, Penguin V2,  Fire Fly 6",VA
5/5/2015,High Flight Photo,"Real Estate, Education",False,"DJI Phantom 2 Vision+, DJI Inspire 1",WA
5/5/2015,"Mowrey Seismic, Inc.",Utilities/Energy/Infrastructure ,False,Sensefly eBee,WY
5/7/2015,"enrGies, Inc",Education,False,"Lockheed Martin Desert Hawk III, DJI Phantom Vision+, Precision Lancaster MK3, Aeromao Talon, Aeromao Aeromapper 300, Aeromao Aeromapper EV-2, DJI Inspire, Sensefly eBee, Aeryon Labs Skyranger, Aeryon Labs Scout, AIBOTIX X6, Tactical Robotics InstantEye, DJI Phantom3, DJI S800, DJI S900, DJI S1000",AL
5/8/2015,"Silver Fern Homes, LLC","Real Estate, Photo/Film",False,DJI Phantom 2 Vision+,CO
5/8/2015,"Pete's Precision Photo, LLC",Photo/Film,False,"DJI Phantom 2 Vision, DJI Phantom 2 Vision+",CT
5/8/2015,"Right Angle Photography, LLC",Photo/Film,False,DJI Phantom 2 Vision+,MA
5/8/2015,Secher Site Specific LLC,Agriculture,False,DJI Phantom 2 Vision,MI
5/8/2015,Secher Site Specific LLC,Agriculture,False,AgEagle,MI
5/8/2015,Unmanned Sensing Systems LLC,Agriculture,False,US2 GreenHawk,NJ
5/8/2015,"Charles A. Brisbane, Inc.",Photo/Film,False,DJI Phantom 2 Vision+,NY
5/8/2015,American Drones LLC,"Manufacturer, Utilities/Energy/Infrastructure, Government Contracting, Agriculture, Scientific Studies, Conservation",True,American Drones L.L.C. Eagle UAS,OK
5/8/2015,American Drones LLC,"Manufacturer, Utilities/Energy/Infrastructure, Government Contracting, Agriculture, Scientific Studies, Conservation",True,American Drones L.L.C. Nighthawk UAS,OK
5/11/2015,"M2 Flight Solutions, LLC",Utilities/Energy/Infrastructure,False,Skywalker Aero,AK 
5/11/2015,SkyLynx LLC,"Photo/Film, Education",False,"DJI Inspire 1, Model T600",AZ
5/11/2015,ZuWerks Inc.,Photo/Film,False,"DJI Phantom 2, DJI S800 EVO, DJI Inspire 1",CA
5/11/2015,"AeroVironment, Inc.","Manufacturer, Utilities/Engineering/Infrastructure",False,AeroVironment Shrike,CA
5/11/2015,"Vertical Sciences, Inc.","Construction, Utilities/Energy/Infrastructure",False,SenseFly eBee,CA
5/11/2015,Zero Gravity Productions,Photo/Film,False,DJI Phantom 2,CA
5/11/2015,"Vision Pictures, LLC",Photo/Film,False,"DJI S1000, DJI Phantom 3, DJI S900, Aerigon ",CA
5/11/2015,"Integrated Media Technologies, Inc",Photo/Film,False,"DJI S1000+, DJI Inspire 1, xFold Cinema.",CA
5/11/2015,Pro Drones Canada Inc.,Utilities/Engineering/Infrastructure,False,MD4-200,Canada
5/11/2015,Pro Drones Canada Inc.,Utilities/Engineering/Infrastructure,False,DT-18,Canada
5/11/2015,Pro Drones Canada Inc.,Utilities/Engineering/Infrastructure,False,Microdrone MD4-1000,Canada
5/11/2015,Joshua A. Strunk,"Real Estate, Research",False,DJI Phantom 2 Vision+,CT
5/11/2015,"Florida Aerial Services, Inc.",Photo/Film,False,"Steadidrone QU4D, DJI Inspire 1, DJI Phantom 3",FL
5/11/2015,"Stephenson Construction Management, LLC","Construction, Real Estate",False,DJI Inspire 1,FL
5/11/2015,"Atlantic Coast Conservancy, Inc",Conservation,False,DJI Phantom 2 Vision+,GA
5/11/2015,"Lamac Engineering Company, Inc.",Construction,False,SenseFly eBee,IL
5/11/2015,"Clean Energy Renewables, LLC",Utilities/Energy/Infrastructure,False,Aibot X6 V2,IL
5/11/2015,"Jim Starwalt (Star Home Finders, Ltd)",Real Estate,False,DJI Phantom 2,IL
5/11/2015,"Sydor Aerial Photography, LLC",Photo/Film,False,DJI Phantom 2 Vision,IN
5/11/2015,Northport Solutions LLC,Photo/Film,False,DJI Phantom,IN
5/11/2015,Melissa Maxwell,"Real Estate, Photo/Film",False,DJI Phantom 2 Vision+,KY
5/11/2015,Robert M. Serino,Photo/Film,False,DJI Phantom 2,MD
5/11/2015,"Xcel Energy, Inc",Utilities/Energy/Infrastructure,False, DJI Spreading Wings S1000+,MN
5/11/2015,"Leading Edge Associates, Inc.","Agriculture, Scientific Studies, Government Contracting",False,Leading Edge PrecisionVision 10,NC
5/11/2015,Littlebirds VIEW,Photo/Film,False,"Littlebirds VIEW X-10, DJI Inspire 1",NC
5/11/2015,"EDRM, Inc. DBA Midplains Ag.",Agriculture,False,SenseFly eBee,NE
5/11/2015,AC Aerial Photography,Photo/Film,False,"DJI Phantom 2, Tarot 810",OH
5/11/2015,North Coast Flight School Inc.,"Photo/Film, Education",False,DJI Inspire 1,PA
5/11/2015,Lawrence Puchalski,Real Estate,False,DJI Phantom 2 Vision+,PA
5/11/2015,"Thomas' Wildlife Solutions, Inc.",Photo/Film,False,3D Robotics IRIS+,RI
5/11/2015,"Titan Aerial, LLC",Photo/Film,False,DJI Phantom 2,TX
5/11/2015,"HAZON Solutions, LLC","Agriculture, Utilities/Energy/Infrastructure",False,"DJI Phantom 2, DJI S1000+, Draganflyer X4-ES, Penguin V2, Fire Fly 6, Range Video RV Jet",VA
5/11/2015,Raecon Industries,Utilities/Energy/Infrastructure,False,Microdrone MD4-1000,WA
5/13/2015,Helicopters West LLC,Photo/Film,False,"DJI Inspire 1, SkyJib 8",AZ
5/13/2015,AeroHarvest LLC,Agriculture,False,E384,CA
5/13/2015,Thomas F. Landecker,Photo/Film,False,DJI Phantom 2 Vision+,CA
5/13/2015,"Skyview Films, LLC",Photo/Film,False,DJI Phantom II,FL
5/13/2015,Gregory Dirk Sichel,Real Estate,False,DJI Inspire 1,FL
5/13/2015,Aviation Systems Engineering Company,Education,False,"DJI Inspire T600, DJI Phantom",FL
5/13/2015,Luxury Aerial Shots LLC,Real Estate,False,DJI Flamewheel F550,FL
5/13/2015,DroneWorks Inc,Photo/Film,False,DroneWorks i1,FL
5/13/2015,Robinson Capital LLC,Real Estate,False,DJI Phantom 2 Vision+,ID
5/13/2015,CDM Smith Inc,Utilities/Energy/Infrastructure,False,DJI Phantom 2 Vision,MA
5/13/2015,UAV Field Services Inc,"Utilities/Energy/Infrastructure, Insurance",False,DJI Phantom 2 Vision+,MD
5/13/2015,Mark Wages,Real Estate,False,DJI Phantom Vision 2+,NC
5/13/2015,GSC Surveying Inc,"Utilities/Energy/Infrastructure, Construction",False,PrecisionHawk Hawkeye Mk-III,NC
5/13/2015,AgWorx Inc,"Agriculture, Conservation, Scientific Studies",False,PrecisionHawk Hawkeye Mk-III,NC
5/13/2015,"Air-Mods Flight Training Center, Inc.","Education, Photo/Film",False,"Hubsan X4, DJI Phantom 2, DJI Inspire 1",NJ
5/13/2015,"AviTronics Integrated Solutions, LLC",Photo/Film,False,"DJI Phantom 2 Vision, 3DRobotics IRIS",TX
5/13/2015,"New Story Media, LLC",Photo/Film,False,"DJI Phantom 2, DJI Inspire 1",TX
5/14/2015,Airborne Information Systems dba Aerial Patrol Incorporated,Utilities/Energy/Infrastructure,False,DJI S900 Hexacopter,AR
5/14/2015,"Skycatch, Inc.",Construction,False,Skycatch,CA
5/14/2015,Flite Video LLC,Real Estate,False,"DJI Phantom 2 Vision+, DJI Phantom 3 Professional",CA
5/14/2015,"Ag Tech Enterprises, Inc.",Agriculture,False,PrecisionHawk Inc. Hawkeye Mk-111,CA
5/14/2015,"UAS Professionals, Inc.",Photo/Film,False,DJI Innovations S800,CO
5/14/2015,Wesley W. Myers,Photo/Film,False,"DJI Phantom 2, DJI Phantom 2 Vision, DJI Phantom 2 Vision+",FL
5/14/2015,Jeffrey D. Greer,Photo/Film,False,"DJI Phantom 2 Vision+, DJI Inspire 1, DJI Phantom 3 Advanced, DJI Phantom 3 Professional",GA
5/14/2015,Lewanui,Emergency Services,False,"DJI Phantom 2, DJI Inspire 1, DJI Phantom 3",HI
5/14/2015,"Agri Tech Systems, LLC","Agriculture, Utilities/Energy/Infrastructure",False,"Pulse Aerospace PA-01 Vapor, Pulse Aerospace Vapor 55",IA
5/14/2015,"Sanborn Map Company, Inc.",Photo/Film,False,Leptron Avenger,IL
5/14/2015,Sydor Aerial Photography LLC ,Utilities/Energy/Infrastructure,False,DJI Phantom 2 Vision,IN
5/14/2015,"Sydor Aerial Photography, LLC",Utilities/Energy/Infrastructure,False,DJI Phantom 2 Vision,IN
5/14/2015,Victory Improvement Professionals LLC ,Construction,False,"DJI Phantom 2, DJI Phantom 3",IN
5/14/2015,"Apis Remote Sensing Systems, LLC ",Agriculture,False,AgEagle,KS
5/14/2015,"National UAS Solutions, LLC",Real Estate,False,"DJI Phantom 2 Vision+, DJI Phantom 3, DJI Inspire, DJI S1000, Mozi Robotics Quadthrust 350",LA
5/14/2015,Nantucket Aerial,Photo/Film,False,"DJI Phantom 2, DJI Phantom 2+",MA
5/14/2015,Eagle-Eye Drone Service,Photo/Film,False,DJI Phantom 2 Vision+,MI
5/14/2015,Christopher James Scherr,"Photo/Film, Real Estate",False,DJI Phantom 2,MO
5/14/2015,Wilson Security Agency,"Scientific Studies, Government Contracting",False,DJI Phantom 2 Vision,NC
5/14/2015,"Shutter Pilots, Inc.",Photo/Film,False,"DJI Phantom 2 Vision+, DJI Inspire 1",ND
5/14/2015,"Air-Mods Flight Training Center, Inc.",Education,False,"Hubsan X4, DJI Phantom 2, DJI Inspire 1",NJ
5/14/2015,"Robison Engineering Company, Inc.",Utilities/Energy/Infrastructure,False,SenseFly SA eBee RTK,NV
5/14/2015,Ascent Aerial Video Productions,"Photo/Film, Education, Real Estate",False,"DJI Inspire 1, Yuneec Typhoon Q500",NV
5/14/2015,"Simon Feldman Studio, Inc.",Photo/Film,False,"DJI Phantom, DJI Inspire 1",NY
5/14/2015,Sinclair Community College,Education,False,Altavian Nova F6500,OH
5/14/2015,"Mountain High Aviation, LLC","Agriculture, Utilities/Energy/Infrastructure, Photo/Film, Government Contracting, Construction",True,"DJI S-1000, DJI Phantom 2, Riegl RiCopter, ARF-MikroKopter OktoXL, DJI Phantom 3",OR
5/14/2015,"SkyWard IO, Inc.",Research,False,"DJI Spreading Wings S1000, 3D Robotics X82, 3D Robotics Iris3, DJI Phantom 24, DJI Phantom 2 Vision Plus5",OR
5/14/2015,"iBusiness Technologies, LLC","Real Estate, Construction",False,DJI Inspire 1,PA
5/14/2015,Lawrence Puchalski,"Utilities/Energy/Infrastructure, Real Estate, Photo/Film",True,Phantom 2 Vision+,PA
5/14/2015,Ikust LLC,"Photo/Film, Real Estate",False,"DJI Phantom 2 Vision+, DJI Phantom 3, DJI Inspire",TX
5/14/2015,"Midstream Integrity Services, LLC",Utilities/Energy/Infrastructure,False,"DJI Phantom 2, DJI S1000, DJI S900, MU-1H",TX
5/14/2015,SkyScape Services LLC,Photo/Film,False,DJI Phantom 2,VA
5/14/2015,"HAZON Solutions, LLC",Agriculture,False,"DJI Phantom 2, DJI S1000+, Draganflyer X4-ES, Universeye Penguin V2, Birdseyeview FireFly 6, Range Video RVJet, DJI Phantom 1, DJI Inspire 1",VA
5/14/2015,"HAZON Solutions, LLC",Photo/Film,False,"DJI Phantom 2, Draganflyer X4-ES sUAV, Universeye Penguin V2, Birdseyeview Aerobotics FireFly 6, Range Video RVJet, DJI S1000+",VA
5/15/2015,"Sky Guardian, LLC","Agriculture, Utilities/Energy/Infrastructure, Government Contracting",True,DJI Phantom 2 Vision+,AZ
5/15/2015,"RDX Aerial Media, LLC","Photo/Film, Real Estate",False,DJI Spreading Wings,CA
5/15/2015,"Birds Eye Aerial Drones, LLC","Real Estate, Utilities/Energy/Infrastructure",False,"Team Black Sheep Discovery Pro, Tarot T15, DJI Inspire",CA
5/15/2015,"GeoWing Mapping, Inc.","Photo/Film, Utilities/Energy/Infrastructure",False,Altavian Nova F6500,CA
5/15/2015,"DroneWorks, Inc","Photo/Film, Real Estate",False,DJI Inspire 1,FL
5/15/2015,"Bartram Trail Surveying, Inc",Construction,False,DJI Phantom FC40,FL
5/15/2015,Seth Hellinga,"Photo/Film, Real Estate",False,DJI Phantom 2+,IA
5/15/2015,"Snake River Search, Inc.",Emergency Services,False,DJI Phantom 2 Vision+,ID
5/15/2015,Gary Huett,"Photo/Film, Real Estate",False,DJI Phantom 2 Vision+,IN
5/15/2015,John Keller,"Photo/Film, Utilities/Energy/Infrastructure, Real Estate",True,DJI Phantom 2 Vision+,NC
5/15/2015,Aerial Appeal,"Photo/Film, Real Estate",False,"DJI F550, DJI Phantom 2, DJI S800 EVO, DJI Inspire",TX
5/15/2015,"Midstream Integrity Services, LLC",Utilities/Energy/Infrastructure,False,DJI S900,TX
5/15/2015,Rotary Image Marketing,Real Estate,False,Phantom 2 Vision+,TX
5/19/2015,Samuel Adams,Photo/Film,False,DJI Inspire 1,AK 
5/19/2015,Jonathan Harris,"Photo/Film, Real Estate",False,DJI Phantom,CA
5/19/2015,Skycam Video,"Photo/Film, Utilities/Energy/Infrastructure, Construction, Real Estate",True,DJI Inspire 1,CO
5/19/2015,All Aerial Photography,"Photo/Film, Real Estate",False,DJI Phantom 2 Vision+,FL
5/19/2015,"Vertical Information Services, Inc.",Photo/Film,False,DJI Phantom Vision 2,FL
5/19/2015,Aerial Precision Survey,Agriculture,False,"3D Robotics Aero−M, 3D Robotics X8+, Event 38 E384, DJI Phantom 3 Professional",ID
5/19/2015,Capstone Aviation Corporation,Conservation,False,DJI Phantom 2 Vision+,IL
5/19/2015,Uneek Perspective,"Photo/Film, Utilities/Energy/Infrastructure, Emergency Services",True,Yuneec Electric Aviation Model Q500 Typhoon,IL
5/19/2015,"Freeport-McMoRan, Inc.",Utilities/Energy/Infrastructure,False,Prioria Maveric,NJ
5/19/2015,"DARTdrones, LLC","Education, Emergency Services",False,"DJI Phantom, DJI Phantom 2 Vision, DJI Phantom 2 Vision+",PA
5/19/2015,T&K LLC,"Photo/Film, Real Estate, Agriculture, Utilities/Energy/Infrastructure",True,DJI Phantom 2 Vision+,
5/20/2015,"Eastern Arizona Ag Center, Inc",Agriculture,False,Precision Drone Pacesetter,AZ
5/20/2015,"Pelican Drones, LLC",Real Estate,False,DJI Phantom 2 Vision+,FL
5/20/2015,Alan Scott Baley dba Sunshine State Housing Solutions,Real Estate,False,DJI Inspire 1,FL
5/20/2015,"Unmanned Aerial Services, LLC",Agriculture,False,SenseFly eBee Ag,IA
5/20/2015,"Principia, Inc","Photo/Film, Real Estate, Agriculture, Utilities/Energy/Infrastructure",True,"DJI S1000, 3DR Solo",NJ
5/20/2015,"Engineering Resources, LLC","Agriculture, Utilities/Energy/Infrastructure",False,"SenseFly eBee, Sensefly eBee RTK",TX
5/21/2015,Elevated Vue,Photo/Film,False,DJI Inspire 1,AL
5/21/2015,"Aileron, LLC",Photo/Film,False,DJI S900,CO
5/21/2015,"ZoZo Group, LLC",Utilities/Energy/Infrastructure,False,DJI Phantom FC40 P330,CO
5/21/2015,Olsson Associates,Utilities/Energy/Infrastructure,False,"Draganfly Innovations X4-ES, Draganflyer, 3D Robotics Aero-M, 3D Robotics X8+",CO
5/21/2015,"BioSensing Systems, LLC",Agriculture,False,"Sensefly eBee, DJI Matrice 100, 3D Robotics X8+",DE
5/21/2015,Tim Trott dba Southern Helicam,Real Estate,False,"DJI Phantom 2, DJI Phantom 2 Vision",FL
5/21/2015,"PJ Cook Web Designs, Inc",Construction,False,"DJI Phantom 2 Vision+, DJI Inspire 1",FL
5/21/2015,"Aerial Services, Inc","Utilities/Energy/Infrastructure, Government Contracting, Agriculture, Scientific Studies",True,"senseFly eBee, senseFly eBee Ag",IA
5/21/2015,SKYCAPTURE,"Photo/Film, Real Estate",False,DJI Phantom 2 Vision+,IL
5/21/2015,Cox Photography,"Utilities/Energy/Infrastructure, Real Estate",False,DJI Inspire 1,IL
5/21/2015,Michael A. Lee,"Photo/Film, Real Estate, Construction",False,"DJI Phantom 2 Vision+, DJI Inspire 1",LA
5/21/2015,Steven J. Massi,Photo/Film,False,DJI Phantom 2 Vision+,NC
5/21/2015,"Trinity Aeroimaging, LLC","Real Estate, Utilities/Energy/Infrastructure, Construction",True,"DJI Phantom, DJI Vision 2+",NM
5/21/2015,AMK Services LLC,Utilities/Energy/Infrastructure,False,DJI Phantom 2,OH
5/21/2015,Dennis M Fisher,Real Estate,False,DJI Phantom 2 Vision+,OH
5/21/2015,"NOKA Ventures, LLC",Real Estate,False,DJI Phantom 2,TX
5/21/2015,RD Group,"Photo/Film, Real Estate, Construction, Other",True,DJI Phantom 2 Vision+,TX
5/21/2015,Travis Lee Berry,"Photo/Film, Real Estate, Construction",False,"DJI Phantom 2 Vision+, DJI Inspire 1",TX
5/21/2015,"AirSHark, LLC","Utilities/Energy/Infrastructure, Construction",False,DJI Phantom Vision+,VT
5/21/2015,BNL Technical Services LLC,"Conservation, Government Contracting",False,"DJI Phantom 2, DJI S1000",WA
5/21/2015,August Aerial Imagery,"Real Estate, Agriculture",False,DJI Inspire 1,WI
5/22/2015,Snap 180 Media LLC,"Photo/Film, Education",False,DJI Inspire 1,AR
5/22/2015,"Fresh Cut Above, Inc.",Photo/Film,False,"DJI Phantom 2, DJI Inspire 1",CA
5/22/2015,Lloyd & Associates,"Real Estate, Construction",False,DJI Phantom 2,CA
