date,company,category,various_applications,aircraft,location
4/24/15,goFarm LLC,"Agriculture, Utilities/Energy/Infrastructure",FALSE,GF-1,MD
4/24/15,Aerial Optics,"Photo/Film, Construction, Real Estate",FALSE,"DJI F550, a custom built 450mm waterproof quad copter",MA
4/24/15,Jeffrey Hug dba jeffhug360,Photo/Film,FALSE,Phantom 2 Vision+,NE
4/24/15,"CompassData, Inc",Utilities/Energy/Infrastructure,FALSE,"Trimble UX5, Swift Radioplane Lynx M, DJI Phantom 2 Vision+, DJI Phantom 3, DJI Inspire 1, DJI S1000 (Amended 8/18/2015)",CO
4/27/15,Daniel W. Achatz,Photo/Film,FALSE,DJI Phantom 2,WA
4/27/15,"AeroVironment, Inc.","Manufacturer, Utilities/Energy/Infrastructure",FALSE,AeroVironment Shrike,CA
4/27/15,"Unmanned Experts, Inc.","Education, Photo/Film",FALSE,Aeryon Scout,CO
4/27/15,Marcus D. Melhus,Photo/Film,FALSE,DJI Phantom 2 Vision+,IL
4/27/15,Aerial Industrial LLC,Utilities/Energy/Infrastructure,FALSE,DJI Spreading Wings S-1000,TX
4/27/15,"Wild Rabbit Productions, LLC",Photo/Film,FALSE,"Allied Drones Chaos X-8, DJI S1000+, DJI S1000 Premium",CA
4/27/15,"Eagle UAV Services, LLC",Agriculture,FALSE,SenseFly eBee,MI
4/27/15,"HAZON Solutions, LLC",Utilities/Energy/Infrastructure,FALSE,"DJI Phantom II, DJI S1000+, DraganFlyer X4-ES",VA
4/27/15,"MT Real Estate, LLC",Photo/Film,FALSE,Yuneec Q500 Typhoon,AZ
4/29/15,Unmanned Aerial Solutions,"Photo/Film, Education, Real Estate",FALSE,"DJI Phantom 2, DJI S1000",NJ
4/29/15,"enrGies, Inc.",Photo/Film,FALSE,"Lockheed Martin Indago, Lockheed Martin Desert Hawk III, DJI Phantom Vision+, Precision Lancaster MK3, Aeromao Talon, Aeromao Aeromapper 300, Aeromao Aeromapper EV-2, DJI Inspire",AL
4/29/15,"Trumbull Unmanned, LLC",Utilities/Energy/Infrastructure,FALSE,"Lockheed Martin Indago Quadrotor, 3DRobotics Aero-M, 3DRobotics X8, 3DRobtics Flying SquirrelSpecktre, 3DRobotics Fixed Wing, 3DRobotics Multirotor, 3DRobotics Quadrotor, Unmanned Flying Rolling Orb ‰ÛÏUFRO‰Ûù, SenseFly eBee, SteadiDrone, DJI S1000, Skywalker Flying Wing X8, Altavian F6500, Altavian R8400, Sensefly eXom, Aibotix X6, PrecisionHawk Lancaster",TX
5/1/15,The Dobbins Company,Real Estate,FALSE,"DJI Phantom 2, SenseFly eXom ",GA
5/1/15,PromoMEdia LLC,"Photo/Film, Agriculture",FALSE,DJI S1000,TX
5/1/15,Edward Juden ,"Agriculture, Photo/Film, Other-Security",FALSE,DJI Phantom 2 Vision+,TX
5/1/15,"TacticalMOA LLC, dba North East UAV",Other-Security,FALSE,"DJI Phantom 2 Vision+, DJI Spreading Wings S900, DJI Spreading Wing S1000",OH
5/1/15,"Keystone Aerial Surveys, Inc.","Utilities/Energy/Infrastructure, Government Contracting, Emergency Services",FALSE,Altavian Nova F6500,PA
5/1/15,Chapman Aerospace LLC ,"Real Estate, Photo/Film, Utilities/Energy/Infrastructure, Education",TRUE," DJI S1000+, DJI S900",CA
5/1/15,Explosives Risk Managers LLC,Construction,FALSE,"DJI Phantom II Vision+, Sensefly eBee, DJI Phantom 3 Professional, DJI Phantom 3 Advanced, DJI Inspire 1",MD
5/1/15,"AgEagle, LLC",Agriculture,FALSE,2015 AgEagle,KS
5/1/15,"Yamaha Motor Corporation, USA ",Agriculture,FALSE,Yamaha RMAX UAS,CA
5/4/15,West Coast Aerials,Photo/Film,FALSE,"Foxtech Kraken, DJI S-1000, DJI S900, DJI Flamewheel F550, DJI Phantom 2",CA
5/4/15,"Butler, Fairman and Seufert, Inc","Construction, Utilities/Energy/Infrastructure",FALSE,DJI Phantom 2,IN
5/4/15,"Jason Youn Photography, LLC",Photo/Film,FALSE,"DJI Phantom Vision 2 Plus+, DJI S900, DJI Inspire 1, DJI Phantom 31",AZ
5/4/15,"USAerobotix, LLC",Utilities/Energy/Infrastructure ,FALSE,SelectTech Geopatial EH-4,OH
5/5/15,"Between the Peaks Aviation, Inc","Real Estate, Construction, Agriculture",FALSE,DJI Spreading Wings S1000,CO
5/5/15,High Flight Photo,"Real Estate, Education",FALSE,"DJI Phantom 2 Vision+, DJI Inspire 1",WA
5/5/15,"Unmanned Experts, Inc.","Education, Photo/Film",FALSE,Altavian Nova F6500,CO
5/5/15,Come and Take it Photography,"Real Estate, Education",FALSE,DJI Phantom 2 Vision,TX
5/5/15,Maine HDTV,Real Estate,FALSE,"DJI Phantom 2 Vision+, DJI Phantom 2, DJI Phantom 3",ME
5/5/15,"Sydor Aerial Photography, LLC",Real Estate,FALSE,DJI Phantom 2 Vision,IN
5/5/15,"Donan Solutions, LLC","Agriculture, Utilities/Energy/Infrastructure",FALSE,Sensefly eBee,KY
5/5/15,"The Travelers Companies, Inc","Education, Construction",FALSE,"3DRobotics IRIS+, DJI Phantom 2, DJI Phantom 3, 3D Robotics Solo",CT
5/5/15,"Mowrey Seismic, Inc.",Utilities/Energy/Infrastructure ,FALSE,Sensefly eBee,WY
5/5/15,Troy Built Models,Education,FALSE,DJI Phantom 2 Vision+,FL
5/5/15,C.E.T Aviation,Photo/Film,FALSE,"DJI Flame Wheel F550, Zeta Science Buffalo FX-79 ",CT
5/5/15,"HAZON Solutions, LLC",Insurance,FALSE,"DJI Phantom 2, DJI S1000+, Draganflyer X4-ES, Penguin V2,  Fire Fly 6",VA
5/5/15,"Vertical Sciences, Inc","Utilities/Energy/Infrastructure, Construction",FALSE,"DJI S-1000+, DJI Phantom 2 Vision+",CA
5/5/15,"Advanced Aerial Cinematography, LLC",Photo/Film,FALSE,Cinestar 8,GA
5/5/15,"The Travelers Companies, Inc",Emergency Services,FALSE,"3DR IRIS+, DJI Phantom 2",CT
5/5/15,"Take Flight UAS, LLC","Agriculture, Utilities/Energy/Infrastructure, Conservation, Emergency Services, Scientific Studies",TRUE,"3DRobotics X8+, Bormatec Maja UAV",ID
5/5/15,Michael Carey Goudeau,Photo/Film,FALSE,DJI Phantom 2 Vision+,NV
5/5/15,Turner Industries‰öÕIntegrated Solutions Group Houston Office,"Construction, Utilities/Energy/Infrastructure",FALSE,DJI Phantom 2 Vision+,TX
5/5/15,Cobblestone Realty LLC,Real Estate,FALSE,DJI Phantom 2,IN
5/5/15,"Rimkus Consulting Group, Inc.",Construction,FALSE,DJI Phantom 2 Vision+,TX
5/5/15,"Michael‰Ûªs Drone Photography, L.L.C",Photo/Film,FALSE,DJI Phantom 1,AZ
5/5/15,Jeff Skelley Studio,Photo/Film,FALSE,DJI Inspire 1,AZ
5/5/15,"Skycatch, Inc.",Agriculture,FALSE,Skycatch vertical takeoff and vertical landing (VTOL) quadrotor,CA
5/5/15,"High Adventure Air, Inc.","Agriculture, Construction, Emergency Services",FALSE,"DJI Inspire 1, DJI Phantom, DJI Spreading Wings S1000 (Amended 9/21/15)",MI
5/5/15,Christopher Gardner,Photo/Film,FALSE,DJI Inspire 1,FL
5/5/15,"American Drones, L.L.C. ","Utilities/Energy/Infrastructure, Scientific Studies, Conservation, Agriculture, Government Contracting",TRUE,American Drones L.L.C. Phoenix 650,OK
5/5/15,United Dynamics AT Technologies Corp.,Utilities/Energy/Infrastructure ,FALSE,DJI S800 Hex-rotor,KY
5/5/15,"Aerial Inspection Resources, Inc",Utilities/Energy/Infrastructure ,FALSE,DJI Spreading Wings S1000,OR
5/7/15,"enrGies, Inc",Education,FALSE,"Lockheed Martin Desert Hawk III, DJI Phantom Vision+, Precision Lancaster MK3, Aeromao Talon, Aeromao Aeromapper 300, Aeromao Aeromapper EV-2, DJI Inspire, Sensefly eBee, Aeryon Labs Skyranger, Aeryon Labs Scout, AIBOTIX X6, Tactical Robotics InstantEye, DJI Phantom3, DJI S800, DJI S900, DJI S1000",AL
5/8/15,"Charles A. Brisbane, Inc.",Photo/Film,FALSE,DJI Phantom 2 Vision+,NY
5/8/15,Unmanned Sensing Systems LLC,Agriculture,FALSE,US2 GreenHawk,NJ
5/8/15,"Silver Fern Homes, LLC","Real Estate, Photo/Film",FALSE,DJI Phantom 2 Vision+,CO
5/8/15,Secher Site Specific LLC,Agriculture,FALSE,DJI Phantom 2 Vision,MI
5/8/15,Secher Site Specific LLC,Agriculture,FALSE,AgEagle,MI
5/8/15,American Drones LLC,"Manufacturer, Utilities/Energy/Infrastructure, Government Contracting, Agriculture, Scientific Studies, Conservation",TRUE,American Drones L.L.C. Eagle UAS,OK
5/8/15,American Drones LLC,"Manufacturer, Utilities/Energy/Infrastructure, Government Contracting, Agriculture, Scientific Studies, Conservation",TRUE,American Drones L.L.C. Nighthawk UAS,OK
5/8/15,"Pete's Precision Photo, LLC",Photo/Film,FALSE,"DJI Phantom 2 Vision, DJI Phantom 2 Vision+",CT
5/8/15,"Right Angle Photography, LLC",Photo/Film,FALSE,DJI Phantom 2 Vision+,MA
5/11/15,ZuWerks Inc.,Photo/Film,FALSE,"DJI Phantom 2, DJI S800 EVO, DJI Inspire 1",CA
5/11/15,"Thomas' Wildlife Solutions, Inc.",Photo/Film,FALSE,3D Robotics IRIS+,RI
5/11/15,Pro Drones Canada Inc.,Utilities/Engineering/Infrastructure,FALSE,MD4-200,Canada
5/11/15,Pro Drones Canada Inc.,Utilities/Engineering/Infrastructure,FALSE,DT-18,Canada
5/11/15,Pro Drones Canada Inc.,Utilities/Engineering/Infrastructure,FALSE,Microdrone MD4-1000,Canada
5/11/15,"AeroVironment, Inc.","Manufacturer, Utilities/Engineering/Infrastructure",FALSE,AeroVironment Shrike,CA
5/11/15,North Coast Flight School Inc.,"Photo/Film, Education",FALSE,DJI Inspire 1,PA
5/11/15,AC Aerial Photography,Photo/Film,FALSE,"DJI Phantom 2, Tarot 810",OH
5/11/15,SkyLynx LLC,"Photo/Film, Education",FALSE,"DJI Inspire 1, Model T600",AZ
5/11/15,"Leading Edge Associates, Inc.","Agriculture, Scientific Studies, Government Contracting",FALSE,Leading Edge PrecisionVision 10,NC
5/11/15,"Lamac Engineering Company, Inc.",Construction,FALSE,SenseFly eBee,IL
5/11/15,"M2 Flight Solutions, LLC",Utilities/Energy/Infrastructure,FALSE,Skywalker Aero,AK 
5/11/15,"Florida Aerial Services, Inc.",Photo/Film,FALSE,"Steadidrone QU4D, DJI Inspire 1, DJI Phantom 3",FL
5/11/15,"HAZON Solutions, LLC","Agriculture, Utilities/Energy/Infrastructure",FALSE,"DJI Phantom 2, DJI S1000+, Draganflyer X4-ES, Penguin V2, Fire Fly 6, Range Video RV Jet",VA
5/11/15,Melissa Maxwell,"Real Estate, Photo/Film",FALSE,DJI Phantom 2 Vision+,KY
5/11/15,Littlebirds VIEW,Photo/Film,FALSE,"Littlebirds VIEW X-10, DJI Inspire 1",NC
5/11/15,Robert M. Serino,Photo/Film,FALSE,DJI Phantom 2,MD
5/11/15,"Titan Aerial, LLC",Photo/Film,FALSE,DJI Phantom 2,TX
5/11/15,"Vertical Sciences, Inc.","Construction, Utilities/Energy/Infrastructure",FALSE,SenseFly eBee,CA
5/11/15,"Xcel Energy, Inc",Utilities/Energy/Infrastructure,FALSE, DJI Spreading Wings S1000+,MN
5/11/15,Lawrence Puchalski,Real Estate,FALSE,DJI Phantom 2 Vision+,PA
5/11/15,"Stephenson Construction Management, LLC","Construction, Real Estate",FALSE,DJI Inspire 1,FL
5/11/15,"Clean Energy Renewables, LLC",Utilities/Energy/Infrastructure,FALSE,Aibot X6 V2,IL
5/11/15,Zero Gravity Productions,Photo/Film,FALSE,DJI Phantom 2,CA
5/11/15,"Jim Starwalt (Star Home Finders, Ltd)",Real Estate,FALSE,DJI Phantom 2,IL
5/11/15,"Sydor Aerial Photography, LLC",Photo/Film,FALSE,DJI Phantom 2 Vision,IN
5/11/15,Northport Solutions LLC,Photo/Film,FALSE,DJI Phantom,IN
5/11/15,Raecon Industries,Utilities/Energy/Infrastructure,FALSE,Microdrone MD4-1000,WA
5/11/15,"Vision Pictures, LLC",Photo/Film,FALSE,"DJI S1000, DJI Phantom 3, DJI S900, Aerigon ",CA
5/11/15,"Integrated Media Technologies, Inc",Photo/Film,FALSE,"DJI S1000+, DJI Inspire 1, xFold Cinema.",CA
5/11/15,Joshua A. Strunk,"Real Estate, Research",FALSE,DJI Phantom 2 Vision+,CT
5/11/15,"EDRM, Inc. DBA Midplains Ag.",Agriculture,FALSE,SenseFly eBee,NE
5/11/15,"Atlantic Coast Conservancy, Inc",Conservation,FALSE,DJI Phantom 2 Vision+,GA
5/13/15,Mark Wages,Real Estate,FALSE,DJI Phantom Vision 2+,NC
5/13/15,"Skyview Films, LLC",Photo/Film,FALSE,DJI Phantom II,FL
5/13/15,Gregory Dirk Sichel,Real Estate,FALSE,DJI Inspire 1,FL
5/13/15,"Air-Mods Flight Training Center, Inc.","Education, Photo/Film",FALSE,"Hubsan X4, DJI Phantom 2, DJI Inspire 1",NJ
5/13/15,AeroHarvest LLC,Agriculture,FALSE,E384,CA
5/13/15,Thomas F. Landecker,Photo/Film,FALSE,DJI Phantom 2 Vision+,CA
5/13/15,Helicopters West LLC,Photo/Film,FALSE,"DJI Inspire 1, SkyJib 8",AZ
5/13/15,CDM Smith Inc,Utilities/Energy/Infrastructure,FALSE,DJI Phantom 2 Vision,MA
5/13/15,Aviation Systems Engineering Company,Education,FALSE,"DJI Inspire T600, DJI Phantom",FL
5/13/15,GSC Surveying Inc,"Utilities/Energy/Infrastructure, Construction",FALSE,PrecisionHawk Hawkeye Mk-III,NC
5/13/15,AgWorx Inc,"Agriculture, Conservation, Scientific Studies",FALSE,PrecisionHawk Hawkeye Mk-III,NC
5/13/15,Robinson Capital LLC,Real Estate,FALSE,DJI Phantom 2 Vision+,ID
5/13/15,UAV Field Services Inc,"Utilities/Energy/Infrastructure, Insurance",FALSE,DJI Phantom 2 Vision+,MD
5/13/15,Luxury Aerial Shots LLC,Real Estate,FALSE,DJI Flamewheel F550,FL
5/13/15,DroneWorks Inc,Photo/Film,FALSE,DroneWorks i1,FL
5/13/15,"AviTronics Integrated Solutions, LLC",Photo/Film,FALSE,"DJI Phantom 2 Vision, 3DRobotics IRIS",TX
5/13/15,"New Story Media, LLC",Photo/Film,FALSE,"DJI Phantom 2, DJI Inspire 1",TX
5/14/15,Wesley W. Myers,Photo/Film,FALSE,"DJI Phantom 2, DJI Phantom 2 Vision, DJI Phantom 2 Vision+",FL
5/14/15,"Skycatch, Inc.",Construction,FALSE,Skycatch,CA
5/14/15,"Simon Feldman Studio, Inc.",Photo/Film,FALSE,"DJI Phantom, DJI Inspire 1",NY
5/14/15,Sydor Aerial Photography LLC ,Utilities/Energy/Infrastructure,FALSE,DJI Phantom 2 Vision,IN
5/14/15,"Air-Mods Flight Training Center, Inc.",Education,FALSE,"Hubsan X4, DJI Phantom 2, DJI Inspire 1",NJ
5/14/15,Jeffrey D. Greer,Photo/Film,FALSE,"DJI Phantom 2 Vision+, DJI Inspire 1, DJI Phantom 3 Advanced, DJI Phantom 3 Professional",GA
5/14/15,SkyScape Services LLC,Photo/Film,FALSE,DJI Phantom 2,VA
5/14/15,"UAS Professionals, Inc.",Photo/Film,FALSE,DJI Innovations S800,CO
5/14/15,Flite Video LLC,Real Estate,FALSE,"DJI Phantom 2 Vision+, DJI Phantom 3 Professional",CA
5/14/15,"Robison Engineering Company, Inc.",Utilities/Energy/Infrastructure,FALSE,SenseFly SA eBee RTK,NV
5/14/15,"iBusiness Technologies, LLC","Real Estate, Construction",FALSE,DJI Inspire 1,PA
5/14/15,"Shutter Pilots, Inc.",Photo/Film,FALSE,"DJI Phantom 2 Vision+, DJI Inspire 1",ND
5/14/15,"Sanborn Map Company, Inc.",Photo/Film,FALSE,Leptron Avenger,IL
5/14/15,Ascent Aerial Video Productions,"Photo/Film, Education, Real Estate",FALSE,"DJI Inspire 1, Yuneec Typhoon Q500",NV
5/14/15,"HAZON Solutions, LLC",Agriculture,FALSE,"DJI Phantom 2, DJI S1000+, Draganflyer X4-ES, Universeye Penguin V2, Birdseyeview FireFly 6, Range Video RVJet, DJI Phantom 1, DJI Inspire 1",VA
5/14/15,Ikust LLC,"Photo/Film, Real Estate",FALSE,"DJI Phantom 2 Vision+, DJI Phantom 3, DJI Inspire",TX
5/14/15,"Agri Tech Systems, LLC","Agriculture, Utilities/Energy/Infrastructure",FALSE,"Pulse Aerospace PA-01 Vapor, Pulse Aerospace Vapor 55",IA
5/14/15,"Ag Tech Enterprises, Inc.",Agriculture,FALSE,PrecisionHawk Inc. Hawkeye Mk-111,CA
5/14/15,Christopher James Scherr,"Photo/Film, Real Estate",FALSE,DJI Phantom 2,MO
5/14/15,"HAZON Solutions, LLC",Photo/Film,FALSE,"DJI Phantom 2, Draganflyer X4-ES sUAV, Universeye Penguin V2, Birdseyeview Aerobotics FireFly 6, Range Video RVJet, DJI S1000+",VA
5/14/15,"National UAS Solutions, LLC",Real Estate,FALSE,"DJI Phantom 2 Vision+, DJI Phantom 3, DJI Inspire, DJI S1000, Mozi Robotics Quadthrust 350",LA
5/14/15,"Mountain High Aviation, LLC","Agriculture, Utilities/Energy/Infrastructure, Photo/Film, Government Contracting, Construction",TRUE,"DJI S-1000, DJI Phantom 2, Riegl RiCopter, ARF-MikroKopter OktoXL, DJI Phantom 3",OR
5/14/15,"Sydor Aerial Photography, LLC",Utilities/Energy/Infrastructure,FALSE,DJI Phantom 2 Vision,IN
5/14/15,Eagle-Eye Drone Service,Photo/Film,FALSE,DJI Phantom 2 Vision+,MI
5/14/15,"Apis Remote Sensing Systems, LLC ",Agriculture,FALSE,AgEagle,KS
5/14/15,Lawrence Puchalski,"Utilities/Energy/Infrastructure, Real Estate, Photo/Film",FALSE,Phantom 2 Vision+,PA
5/14/15,Nantucket Aerial,Photo/Film,FALSE,"DJI Phantom 2, DJI Phantom 2+",MA
5/14/15,Airborne Information Systems dba Aerial Patrol Incorporated,Utilities/Energy/Infrastructure,FALSE,DJI S900 Hexacopter,AR
5/14/15,Lewanui,Emergency Services,FALSE,"DJI Phantom 2, DJI Inspire 1, DJI Phantom 3",HI
5/14/15,Wilson Security Agency,"Scientific Studies, Government Contracting",FALSE,DJI Phantom 2 Vision,NC
5/14/15,"Midstream Integrity Services, LLC",Utilities/Energy/Infrastructure,FALSE,"DJI Phantom 2, DJI S1000, DJI S900, MU-1H",TX
5/14/15,Victory Improvement Professionals LLC ,Construction,FALSE,"DJI Phantom 2, DJI Phantom 3",IN
5/14/15,Sinclair Community College,Education,FALSE,Altavian Nova F6500,OH
5/14/15,"SkyWard IO, Inc.",Research,FALSE,"DJI Spreading Wings S1000, 3D Robotics X82, 3D Robotics Iris3, DJI Phantom 24, DJI Phantom 2 Vision Plus5",OR
5/15/15,"RDX Aerial Media, LLC","Photo/Film, Real Estate",FALSE,DJI Spreading Wings,CA
5/15/15,Gary Huett,"Photo/Film, Real Estate",FALSE,DJI Phantom 2 Vision+,IN
5/15/15,"Snake River Search, Inc.",Emergency Services,FALSE,DJI Phantom 2 Vision+,ID
5/15/15,"Birds Eye Aerial Drones, LLC","Real Estate, Utilities/Energy/Infrastructure",FALSE,"Team Black Sheep Discovery Pro, Tarot T15, DJI Inspire",CA
5/15/15,"GeoWing Mapping, Inc.","Photo/Film, Utilities/Energy/Infrastructure",FALSE,Altavian Nova F6500,CA
5/15/15,Aerial Appeal,"Photo/Film, Real Estate",FALSE,"DJI F550, DJI Phantom 2, DJI S800 EVO, DJI Inspire",TX
5/15/15,"DroneWorks, Inc","Photo/Film, Real Estate",FALSE,DJI Inspire 1,FL
5/15/15,"Sky Guardian, LLC","Agriculture, Utilities/Energy/Infrastructure, Government Contracting",FALSE,DJI Phantom 2 Vision+,AZ
5/15/15,John Keller,"Photo/Film, Utilities/Energy/Infrastructure, Real Estate",FALSE,DJI Phantom 2 Vision+,NC
5/15/15,Seth Hellinga,"Photo/Film, Real Estate",FALSE,DJI Phantom 2+,IA
5/15/15,"Bartram Trail Surveying, Inc",Construction,FALSE,DJI Phantom FC40,FL
5/15/15,"Midstream Integrity Services, LLC",Utilities/Energy/Infrastructure,FALSE,DJI S900,TX
5/15/15,Rotary Image Marketing,Real Estate,FALSE,Phantom 2 Vision+,TX
5/19/15,Samuel Adams,Photo/Film,FALSE,DJI Inspire 1,AK 
5/19/15,Capstone Aviation Corporation,Conservation,FALSE,DJI Phantom 2 Vision+,IL
5/19/15,Aerial Precision Survey,Agriculture,FALSE,"3D Robotics Aero‰öÕM, 3D Robotics X8+, Event 38 E384, DJI Phantom 3 Professional",ID
5/19/15,Uneek Perspective,"Photo/Film, Utilities/Energy/Infrastructure, Emergency Services",FALSE,Yuneec Electric Aviation Model Q500 Typhoon,IL
5/19/15,T&K LLC,"Photo/Film, Real Estate, Agriculture, Utilities/Energy/Infrastructure",TRUE,DJI Phantom 2 Vision+,
5/19/15,Skycam Video,"Photo/Film, Utilities/Energy/Infrastructure, Construction, Real Estate",TRUE,DJI Inspire 1,CO
5/19/15,All Aerial Photography,"Photo/Film, Real Estate",FALSE,DJI Phantom 2 Vision+,FL
5/19/15,Jonathan Harris,"Photo/Film, Real Estate",FALSE,DJI Phantom,CA
5/19/15,"Vertical Information Services, Inc.",Photo/Film,FALSE,DJI Phantom Vision 2,FL
5/19/15,"DARTdrones, LLC","Education, Emergency Services",FALSE,"DJI Phantom, DJI Phantom 2 Vision, DJI Phantom 2 Vision+",PA
5/19/15,"Freeport-McMoRan, Inc.",Utilities/Energy/Infrastructure,FALSE,Prioria Maveric,NJ
5/20/15,"Eastern Arizona Ag Center, Inc",Agriculture,FALSE,Precision Drone Pacesetter,AZ
5/20/15,"Engineering Resources, LLC","Agriculture, Utilities/Energy/Infrastructure",FALSE,"SenseFly eBee, Sensefly eBee RTK",TX
5/20/15,"Principia, Inc","Photo/Film, Real Estate, Agriculture, Utilities/Energy/Infrastructure",TRUE,"DJI S1000, 3DR Solo",NJ
5/20/15,"Pelican Drones, LLC",Real Estate,FALSE,DJI Phantom 2 Vision+,FL
5/20/15,"Unmanned Aerial Services, LLC",Agriculture,FALSE,SenseFly eBee Ag,IA
5/20/15,Alan Scott Baley dba Sunshine State Housing Solutions,Real Estate,FALSE,DJI Inspire 1,FL
5/21/15,Tim Trott dba Southern Helicam,Real Estate,FALSE,"DJI Phantom 2, DJI Phantom 2 Vision",FL
5/21/15,AMK Services LLC,Utilities/Energy/Infrastructure,FALSE,DJI Phantom 2,OH
5/21/15,BNL Technical Services LLC,"Conservation, Government Contracting",FALSE,"DJI Phantom 2, DJI S1000",WA
5/21/15,SKYCAPTURE,"Photo/Film, Real Estate",FALSE,DJI Phantom 2 Vision+,IL
5/21/15,August Aerial Imagery,"Real Estate, Agriculture",FALSE,DJI Inspire 1,WI
5/21/15,Steven J. Massi,Photo/Film,FALSE,DJI Phantom 2 Vision+,NC
5/21/15,"NOKA Ventures, LLC",Real Estate,FALSE,DJI Phantom 2,TX
5/21/15,Michael A. Lee,"Photo/Film, Real Estate, Construction",FALSE,"DJI Phantom 2 Vision+, DJI Inspire 1",LA
5/21/15,RD Group,"Photo/Film, Real Estate, Construction, Other",FALSE,DJI Phantom 2 Vision+,TX
5/21/15,Travis Lee Berry,"Photo/Film, Real Estate, Construction",FALSE,"DJI Phantom 2 Vision+, DJI Inspire 1",TX
5/21/15,"BioSensing Systems, LLC",Agriculture,FALSE,"Sensefly eBee, DJI Matrice 100, 3D Robotics X8+",DE
5/21/15,"Aileron, LLC",Photo/Film,FALSE,DJI S900,CO
5/21/15,"PJ Cook Web Designs, Inc",Construction,FALSE,"DJI Phantom 2 Vision+, DJI Inspire 1",FL
5/21/15,"Trinity Aeroimaging, LLC","Real Estate, Utilities/Energy/Infrastructure, Construction",FALSE,"DJI Phantom, DJI Vision 2+",NM
5/21/15,"AirSHark, LLC","Utilities/Energy/Infrastructure, Construction",FALSE,DJI Phantom Vision+,VT
5/21/15,Cox Photography,"Utilities/Energy/Infrastructure, Real Estate",FALSE,DJI Inspire 1,IL
5/21/15,"ZoZo Group, LLC",Utilities/Energy/Infrastructure,FALSE,DJI Phantom FC40 P330,CO
5/21/15,Olsson Associates,Utilities/Energy/Infrastructure,FALSE,"Draganfly Innovations X4-ES, Draganflyer, 3D Robotics Aero-M, 3D Robotics X8+",CO
5/21/15,"Aerial Services, Inc","Utilities/Energy/Infrastructure, Government Contracting, Agriculture, Scientific Studies",TRUE,"senseFly eBee, senseFly eBee Ag",IA
5/21/15,Elevated Vue,Photo/Film,FALSE,DJI Inspire 1,AL
5/21/15,Dennis M Fisher,Real Estate,FALSE,DJI Phantom 2 Vision+,OH
5/22/15,TOMVON Photography,Photo/Film,FALSE,"DJI Phantom 2 Vision+, DJI Inspire 1",OH
5/22/15,"Aerial Productions and Imaging, LLC",Photo/Film,FALSE,"DJI Phantom 2, Thrust UAV Freeflight x4",ID
5/22/15,Todd Thomas,Photo/Film,FALSE,DJI Phantom 2 Vision+,NC
5/22/15,"Fresh Cut Above, Inc.",Photo/Film,FALSE,"DJI Phantom 2, DJI Inspire 1",CA
5/22/15,"Navigator CS, LLC","Utilities/Energy/Infrastructure, Construction",FALSE,DJI Inspire 1,VA
5/22/15,Lloyd & Associates,"Real Estate, Construction",FALSE,DJI Phantom 2,CA
5/22/15,"GridHawk Aviation, LLC",Utilities/Energy/Infrastructure,FALSE,Aeryon SkyRanger,IL
5/22/15,"Monarch, Inc.","Agriculture, Manufacturer",FALSE,Monarch Ag,CA
5/22/15,V-Tail Aviation Inc.,Photo/Film,FALSE,DJI Phantom 2,TX
5/22/15,David Smith,Photo/Film,FALSE,"DJI Inspire 1, DJI Vision+",PA
5/22/15,John Sherman dba Mad Hornet Aerial Photography,Photo/Film,FALSE,"Walkera Scout X4, DJI Inspire",TX
5/22/15,"AeroView Services, LLC",Photo/Film,FALSE,"Trimble UX5, SenseFly eXom, Trimble UX5 hp (Amended 9/11/15)",IA
5/22/15,"iFly Media Productions, LLC",Photo/Film,FALSE,DJI S900,WI
5/22/15,Sky-Forge Robotics LLC,"Education, Photo/Film",FALSE,"DJI Inspire 1, DJI Phantom 2",WA
5/22/15,Photobird LLC,Photo/Film,FALSE,DJI Phantom 2,UT
5/22/15,Trentex,Photo/Film,FALSE,DJI Phantom 2 Vision+,TN
5/22/15,Droneair Solutions,"Photo/Film, Construction, Utilities/Energy/Infrastructure",FALSE,"DJI S1000+, Aeryon SkyRanger",
5/22/15,"Aerial Impressions, LLC",Agriculture,FALSE,"DJI Phantom 2, DJI S1000+.",WI
